ra,dec,b1mag
209.936433,0.049077,7.91
56.16766,1.938285,7.91
259.561843,-0.764744,7.91
190.566435,8.042171,7.91
323.338329,1.084103,7.91
87.493476,0.153299,7.91
337.587466,2.041761,7.91
227.751707,7.324468,7.91
80.959826,2.082175,7.91
317.540298,12.555896,7.91
181.364146,10.960669,7.91
307.154898,10.986993,7.91
251.574223,3.849297,7.91
190.182782,12.715422,7.91
315.457187,7.529837,7.91
126.983995,4.821436,7.91
165.273676,12.046301,7.91
330.782343,3.182411,7.91
335.788225,9.461081,7.91
145.411442,12.898648,7.91
117.763231,0.674671,7.91
259.120531,5.128274,7.91
251.790684,13.031366,7.91
166.616058,-0.111047,7.91
293.731739,11.424101,7.91
344.796884,6.150548,7.91
306.352762,7.874991,7.91
144.494137,16.834012,7.91
160.287903,16.873965,7.91
269.821557,20.457089,7.91
68.675862,17.748183,7.91
230.716948,13.36643,7.91
312.672841,20.475552,7.91
113.447362,13.408034,7.91
308.023481,25.352057,7.91
291.052915,18.741163,7.91
208.684831,15.277563,7.91
268.814509,15.280402,7.91
42.961403,27.273896,7.91
35.45964,16.162591,7.91
85.954196,27.296066,7.91
302.449105,27.331466,7.91
303.016034,15.357807,7.91
329.840411,17.126414,7.91
190.277012,15.376639,7.91
297.298452,19.794834,7.91
112.033748,22.651912,7.91
300.287995,15.479882,7.91
49.906569,27.542574,7.91
277.492811,25.766361,7.91
344.552326,14.721158,7.91
242.274499,17.366477,7.91
169.96047,19.082315,7.91
89.283132,20.977451,7.91
355.009204,14.810523,7.91
258.542096,19.17962,7.91
69.967428,17.489266,7.91
341.769235,14.881832,7.91
260.336973,25.97161,7.91
187.826231,20.217817,7.91
48.941939,21.165141,7.91
247.219869,18.413743,7.91
51.347417,15.826374,7.91
55.671485,21.281658,7.91
90.737745,17.665586,7.91
324.366881,20.36791,7.91
83.272304,23.142298,7.91
136.372773,19.435845,7.91
177.682036,28.096812,7.91
181.664301,33.567136,7.91
347.453826,37.687173,7.91
301.533864,28.125917,7.91
147.502459,33.601628,7.91
70.334171,34.665599,7.91
293.248059,27.965877,7.91
53.687298,38.8056,7.91
342.936148,30.044842,7.91
110.826529,33.697324,7.91
27.824102,38.835613,7.91
170.507743,41.027456,7.91
295.55389,28.334406,7.91
328.029511,30.191099,7.91
191.701866,43.151864,7.91
119.802677,33.873368,7.91
218.683685,28.394087,7.91
280.756289,31.135598,7.91
259.930147,33.922145,7.91
47.198102,37.045733,7.91
138.788143,37.0602,7.91
39.725872,43.235846,7.91
104.891867,33.057913,7.91
152.843195,32.191724,7.91
160.950089,42.374309,7.91
65.050135,37.200712,7.91
179.051003,36.248624,7.91
293.080165,35.201683,7.91
73.115992,39.284114,7.91
51.470132,38.242814,7.91
285.106332,39.337703,7.91
79.639122,39.351166,7.91
47.045996,41.585347,7.91
90.40506,36.515473,7.91
295.75206,34.421951,7.91
63.346742,35.476746,7.91
300.997767,40.656535,7.91
356.682966,37.50775,7.91
299.305907,29.824018,7.91
161.625018,44.103263,7.91
16.695479,35.572219,7.91
117.114311,36.643437,7.91
328.914232,40.823449,7.91
18.882925,60.518968,7.91
60.584418,47.506637,7.91
358.607568,48.63071,7.91
118.691317,49.784903,7.91
216.266349,50.942466,7.91
53.377712,55.559277,7.91
248.537835,50.9689,7.91
187.67453,50.974538,7.91
58.243275,51.050816,7.91
226.712879,53.315872,7.91
335.496123,48.849546,7.91
57.254162,46.802705,7.91
256.039631,61.184131,7.91
72.863088,55.836722,7.91
139.057391,48.953054,7.91
340.345316,50.092626,7.91
105.713704,61.307741,7.91
246.066915,45.944459,7.91
296.559069,58.366718,7.91
154.081509,46.954078,7.91
166.899819,49.177005,7.91
307.479932,53.704441,7.91
61.493677,61.63277,7.91
192.862046,57.373425,7.91
39.787107,46.203477,7.91
319.311827,55.058791,7.91
122.93052,60.330301,7.91
227.971128,63.653288,7.91
75.624451,65.568483,7.91
108.949645,70.505888,7.91
10.740684,79.196437,7.91
286.22778,79.646646,7.91
332.777733,70.975579,7.91
95.431591,79.781656,7.91
305.848794,64.191206,7.91
242.508183,81.144003,7.91
156.935811,66.679691,7.91
347.53559,68.825467,7.91
39.294941,81.643338,7.91
52.868384,71.859481,7.91
69.424785,71.894399,7.91
232.917406,69.159188,7.91
157.669733,82.66847,7.91
208.80227,76.50092,7.91
333.467816,72.465373,7.91
47.201457,72.548676,7.91
254.667281,69.634876,7.91
338.493425,65.223062,7.91
273.6419,-65.199106,7.92
77.897403,-80.192514,7.92
262.958906,-65.917041,7.92
260.775949,-76.351482,7.92
88.737391,-65.883514,7.92
206.313517,-79.768123,7.92
230.606899,-66.599453,7.92
36.552077,-62.918234,7.92
80.659307,-62.895953,7.92
211.945138,-79.251519,7.92
4.455128,-79.23239,7.92
133.136195,-62.860848,7.92
98.837907,-67.226254,7.92
185.204791,-64.960377,7.92
73.013942,-72.995372,7.92
65.080194,-70.450477,7.92
273.793287,-81.84221,7.92
53.063514,-65.414348,7.92
175.795068,-65.378899,7.92
98.080691,-65.370972,7.92
235.113479,-74.443208,7.92
221.515183,-62.535668,7.92
153.390247,-69.099473,7.92
260.180291,-69.094622,7.92
279.120837,-69.081852,7.92
125.223694,-62.393455,7.92
293.637026,-62.382441,7.92
39.684528,-52.950851,7.92
188.501229,-56.12803,7.92
359.366123,-58.964483,7.92
282.379362,-58.947772,7.92
153.04288,-59.603061,7.92
338.402609,-58.214089,7.92
326.775819,-62.215681,7.92
155.037347,-56.615368,7.92
299.460935,-59.525825,7.92
34.744091,-53.937544,7.92
159.681847,-52.764256,7.92
247.001054,-60.739231,7.92
208.920319,-60.052889,7.92
200.731794,-62.012224,7.92
106.637026,-59.996819,7.92
55.167795,-53.738235,7.92
153.824027,-55.689464,7.92
98.142967,-55.648595,7.92
311.8021,-57.900694,7.92
211.914668,-56.891108,7.92
254.53304,-45.982353,7.92
226.150855,-43.897533,7.92
95.170486,-46.678036,7.92
58.450008,-43.162342,7.92
109.002577,-45.895778,7.92
32.81954,-46.585046,7.92
358.052979,-52.33245,7.92
310.746666,-50.478844,7.92
346.800001,-45.842639,7.92
254.751821,-49.743839,7.92
13.598896,-48.948372,7.92
114.229075,-45.028092,7.92
79.19669,-49.599625,7.92
155.671668,-51.613757,7.92
158.472807,-50.246539,7.92
27.320788,-44.241299,7.92
65.935891,-43.456584,7.92
333.15001,-48.763098,7.92
150.249695,-46.923736,7.92
74.145277,-43.432492,7.92
74.751155,-43.392519,7.92
285.005615,-43.347158,7.92
29.921105,-48.613799,7.92
268.95467,-39.346904,7.92
196.188294,-40.68253,7.92
69.250089,-35.619382,7.92
184.593238,-39.271285,7.92
107.812638,-39.269801,7.92
34.917451,-33.619575,7.92
318.962681,-35.504136,7.92
250.176909,-41.126971,7.92
75.136772,-39.686291,7.92
264.23952,-39.668473,7.92
121.999482,-34.019159,7.92
74.039253,-38.940521,7.92
265.328055,-40.972776,7.92
126.703228,-34.597256,7.92
107.068811,-33.373598,7.92
324.084085,-35.179382,7.92
299.629052,-32.426926,7.92
25.15173,-36.483616,7.92
258.571215,-35.129672,7.92
209.813124,-40.124297,7.92
336.540493,-29.082234,7.92
348.685184,-25.563165,7.92
122.959307,-27.523539,7.92
244.104886,-24.988742,7.92
318.072954,-27.904535,7.92
6.108061,-27.026772,7.92
275.55747,-27.431119,7.92
273.240221,-29.916696,7.92
211.098991,-29.899628,7.92
65.918365,-27.830423,7.92
33.400329,-24.790207,7.92
272.537733,-28.755854,7.92
207.363282,-26.349717,7.92
33.143629,-26.322498,7.92
91.782412,-31.897451,7.92
274.064384,-29.187831,7.92
106.085384,-30.7749,7.92
138.53391,-28.117343,7.92
96.707004,-31.871966,7.92
251.943871,-23.974314,7.92
343.347794,-23.929029,7.92
163.61831,-20.233984,7.92
341.709387,-20.790558,7.92
72.292683,-21.891075,7.92
279.467314,-19.601702,7.92
48.066317,-16.058424,7.92
235.471602,-23.272063,7.92
59.64271,-23.79529,7.92
96.279011,-15.139789,7.92
20.753641,-16.487462,7.92
104.292124,-15.743256,7.92
328.173511,-17.066749,7.92
227.220612,-23.066146,7.92
80.647029,-19.878411,7.92
331.962846,-21.593054,7.92
204.89172,-15.61608,7.92
164.205294,-14.899249,7.92
13.799105,-16.97156,7.92
160.72654,-22.508774,7.92
179.791709,-20.353781,7.92
276.673788,-23.435654,7.92
350.935606,-19.109638,7.92
216.157565,-14.713473,7.92
135.083683,-12.240762,7.92
53.583819,-14.710453,7.92
111.765716,-12.223934,7.92
264.867154,-11.266977,7.92
268.298195,-10.371801,7.92
175.214425,-5.198666,7.92
346.485305,-14.444745,7.92
44.665492,-4.208744,7.92
278.461669,-14.425791,7.92
326.71573,-8.47028,7.92
138.077601,-11.078922,7.92
88.817831,-4.053929,7.92
68.395844,-3.979428,7.92
271.495156,-14.198056,7.92
222.339207,-5.791288,7.92
350.465084,-12.448898,7.92
56.490025,-9.008514,7.92
31.265034,-2.038388,7.92
164.168617,-1.168902,7.92
161.869229,-13.979131,7.92
308.843998,-5.528544,7.92
73.062524,1.849618,7.92
221.231588,3.484234,7.92
278.382253,1.903566,7.92
287.957422,5.377329,7.92
68.459991,5.385021,7.92
264.546716,4.491271,7.92
23.245366,0.126925,7.92
165.995401,3.638759,7.92
54.479043,9.932834,7.92
346.241165,6.517425,7.92
310.912041,9.114403,7.92
113.428554,7.423369,7.92
137.379431,2.941293,7.92
217.216995,9.169154,7.92
183.239714,10.037716,7.92
35.637637,-0.505195,7.92
288.377649,6.651501,7.92
16.350542,8.331993,7.92
277.083821,3.965816,7.92
233.417687,9.35347,7.92
260.052426,4.92337,7.92
85.048847,10.252689,7.92
347.80574,3.153027,7.92
332.267452,9.451177,7.92
210.356565,4.114785,7.92
100.308916,4.144816,7.92
103.375661,4.173979,7.92
164.6989,1.729217,7.92
286.094755,12.997008,7.92
126.232574,12.236131,7.92
291.574019,-0.099448,7.92
359.734269,4.273508,7.92
10.848535,2.584097,7.92
118.17553,3.384098,7.92
288.99162,13.108182,7.92
227.958024,11.475228,7.92
321.712191,7.920502,7.92
84.864716,11.502946,7.92
343.878766,17.796692,7.92
317.095979,13.423266,7.92
45.614201,22.3735,7.92
232.192942,22.44551,7.92
263.479322,21.564999,7.92
187.890505,21.576845,7.92
134.395454,16.233648,7.92
217.066883,24.517543,7.92
33.223106,19.821249,7.92
295.197671,24.574302,7.92
33.738092,22.628846,7.92
150.970709,18.951073,7.92
340.826347,17.251313,7.92
283.922244,25.695029,7.92
352.337519,25.812089,7.92
85.444796,22.870353,7.92
88.095075,19.149704,7.92
185.675453,20.148914,7.92
48.894105,26.903355,7.92
232.937451,14.083501,7.92
40.132213,21.187829,7.92
317.263455,26.989631,7.92
168.276764,27.051588,7.92
0.876428,19.381497,7.92
295.077261,28.944392,7.92
21.329145,20.349566,7.92
41.888451,18.510372,7.92
295.720507,37.678181,7.92
87.423087,38.697341,7.92
94.888391,34.640124,7.92
346.949566,39.796357,7.92
16.001168,36.833261,7.92
89.104116,36.886774,7.92
313.903089,38.902324,7.92
84.976222,37.957935,7.92
215.270142,38.987569,7.92
32.326926,28.394218,7.92
86.554957,39.075205,7.92
272.742003,31.251507,7.92
286.099072,38.107589,7.92
118.794989,37.194527,7.92
310.151776,31.357958,7.92
315.458606,39.260602,7.92
145.44446,37.26516,7.92
48.806631,37.268842,7.92
298.197859,34.186821,7.92
45.231433,40.417924,7.92
295.21458,28.746916,7.92
307.160682,28.775973,7.92
15.632836,39.475518,7.92
291.366305,42.78436,7.92
43.980796,41.806792,7.92
311.110813,31.695763,7.92
352.295094,31.704867,7.92
30.198378,39.625435,7.92
69.810217,31.741464,7.92
102.2044,43.834833,7.92
244.734916,32.627053,7.92
89.849431,41.917419,7.92
51.517604,45.299546,7.92
315.601407,49.632876,7.92
325.206312,55.3562,7.92
8.029297,53.002787,7.92
59.852597,44.481715,7.92
29.583068,57.867533,7.92
186.702513,48.661542,7.92
120.779148,45.619009,7.92
5.464168,57.968274,7.92
327.634596,50.998514,7.92
179.123805,46.697301,7.92
255.160962,61.023921,7.92
333.472799,53.268032,7.92
1.795901,46.756978,7.92
312.05048,49.995537,7.92
312.238827,61.118758,7.92
342.487893,50.016689,7.92
16.20536,55.778345,7.92
342.219843,61.161423,7.92
301.158993,46.829257,7.92
232.941598,59.720432,7.92
9.159532,53.472142,7.92
354.752719,61.301641,7.92
259.50774,52.337192,7.92
306.213156,51.28971,7.92
147.010321,49.048835,7.92
86.624047,49.126067,7.92
22.99436,52.469786,7.92
42.930077,45.059787,7.92
27.918872,54.943873,7.92
128.943823,53.725877,7.92
149.565445,51.568925,7.92
120.873109,52.757243,7.92
286.193951,52.760931,7.92
25.654749,70.173813,7.92
121.046882,67.672167,7.92
287.825054,63.210135,7.92
94.391983,79.329936,7.92
289.476393,70.906999,7.92
181.140544,66.336588,7.92
44.063341,75.202396,7.92
193.208663,71.571523,7.92
30.893201,82.551843,7.92
18.171949,65.009132,7.92
46.705557,67.410506,7.92
60.81041,72.828961,7.92
158.005249,77.498009,7.92
148.321826,69.858762,7.92
97.615512,-68.947686,7.93
292.676618,-70.047102,7.93
19.152462,-87.340459,7.93
30.675126,-65.88431,7.93
98.258284,-73.751267,7.93
354.804987,-86.399032,7.93
73.287238,-63.615915,7.93
190.948841,-71.037837,7.93
85.744614,-84.901008,7.93
306.856707,-78.755724,7.93
182.187242,-68.639419,7.93
267.037454,-69.560209,7.93
180.538081,-64.798042,7.93
6.408339,-64.009476,7.93
84.169214,-74.715951,7.93
214.847452,-71.743833,7.93
254.136934,-66.108971,7.93
17.272371,-66.880331,7.93
2.492244,-65.357109,7.93
22.271329,-67.485808,7.93
147.534739,-74.203987,7.93
259.607457,-52.996968,7.93
110.027443,-54.210778,7.93
260.717576,-52.978175,7.93
76.912469,-53.557306,7.93
339.51128,-55.471609,7.93
150.141222,-61.758393,7.93
46.034304,-61.046309,7.93
269.30622,-55.381325,7.93
267.145087,-55.353391,7.93
139.167238,-54.65589,7.93
170.238611,-60.161502,7.93
284.324333,-55.833188,7.93
157.68428,-54.481324,7.93
158.968214,-60.03997,7.93
280.980403,-56.376606,7.93
87.869944,-53.655717,7.93
196.648421,-54.292568,7.93
150.892065,-61.883719,7.93
233.861504,-57.417306,7.93
159.717898,-53.60283,7.93
137.438792,-60.498824,7.93
27.398091,-46.768676,7.93
334.839271,-46.685752,7.93
122.613515,-49.164144,7.93
221.237081,-50.530399,7.93
128.669108,-44.528319,7.93
240.29253,-46.538377,7.93
135.224047,-50.435699,7.93
307.265501,-51.08486,7.93
229.208099,-51.047562,7.93
205.175261,-44.261353,7.93
129.279861,-43.533079,7.93
85.928983,-45.621151,7.93
173.194693,-52.145716,7.93
182.335214,-42.838462,7.93
152.95003,-50.156711,7.93
274.974391,-46.231772,7.93
241.939947,-47.966623,7.93
116.368016,-40.738856,7.93
270.163284,-36.966725,7.93
146.55556,-40.635631,7.93
28.984472,-36.245374,7.93
135.819194,-33.604028,7.93
334.267186,-34.214544,7.93
340.691362,-37.345538,7.93
262.832313,-39.165307,7.93
166.431032,-35.472077,7.93
130.338815,-35.954296,7.93
42.822346,-37.713767,7.93
126.927009,-33.383017,7.93
276.381083,-37.149114,7.93
288.904083,-38.845586,7.93
142.430758,-33.310439,7.93
130.325471,-33.238355,7.93
141.277993,-38.079826,7.93
109.553891,-40.083741,7.93
89.733441,-36.994147,7.93
278.637031,-31.262315,7.93
273.613005,-28.028633,7.93
278.034214,-31.78441,7.93
274.744331,-28.525082,7.93
258.489026,-32.241247,7.93
140.18555,-31.759973,7.93
271.882451,-29.565834,7.93
85.864389,-26.144327,7.93
345.794658,-31.142838,7.93
59.119647,-31.695447,7.93
344.941622,-31.126442,7.93
272.878343,-27.058023,7.93
273.304709,-29.970102,7.93
334.194671,-30.488594,7.93
77.793205,-24.349251,7.93
274.236404,-31.539603,7.93
273.792219,-26.952798,7.93
274.674877,-25.935262,7.93
279.170181,-32.025023,7.93
315.079238,-27.343487,7.93
253.706709,-27.74858,7.93
151.710342,-24.715579,7.93
294.013275,-28.66838,7.93
149.124353,-24.09939,7.93
102.43306,-24.076526,7.93
115.415889,-27.23311,7.93
181.045528,-22.371043,7.93
215.267248,-18.992206,7.93
283.231454,-15.329488,7.93
33.936556,-21.318668,7.93
337.468791,-23.855559,7.93
16.929289,-19.312449,7.93
247.43019,-18.680789,7.93
12.880849,-23.579365,7.93
79.503495,-18.61258,7.93
307.036811,-23.014326,7.93
176.862527,-19.196059,7.93
303.223698,-22.990903,7.93
19.579184,-23.499847,7.93
271.713311,-21.505336,7.93
324.181859,-21.502837,7.93
277.850876,-19.158616,7.93
178.883136,-23.450817,7.93
198.300421,-22.933207,7.93
323.125443,-6.308775,7.93
325.501896,-12.249607,7.93
24.750688,-10.498559,7.93
13.162426,-12.936798,7.93
150.465457,-12.89882,7.93
75.082229,-6.192557,7.93
356.341484,-13.681998,7.93
115.057375,-12.080384,7.93
152.345133,-1.668243,7.93
127.099226,-13.55502,7.93
9.215384,-11.127357,7.93
127.579168,-2.380319,7.93
177.128633,-9.375965,7.93
94.712928,-5.063728,7.93
103.836264,-10.188721,7.93
318.647881,-5.96328,7.93
49.003602,-5.918442,7.93
270.143042,-3.979461,7.93
212.942381,-12.611767,7.93
292.738061,-13.381595,7.93
92.920174,-12.598656,7.93
312.70345,-14.200383,7.93
108.988814,-12.543142,7.93
319.926263,-2.878549,7.93
91.223658,-14.120208,7.93
63.022446,-13.223089,7.93
243.794752,-7.361633,7.93
2.737227,-2.074562,7.93
256.592162,-12.411077,7.93
264.305031,-14.001105,7.93
85.259552,-2.716869,7.93
59.409575,-9.699895,7.93
123.216749,-7.204633,7.93
7.475724,8.80625,7.93
101.943952,6.296984,7.93
108.557469,7.229412,7.93
41.862313,1.059388,7.93
290.025846,4.480411,7.93
215.367114,11.642154,7.93
304.91491,1.993441,7.93
143.08465,10.776494,7.93
57.091408,10.793062,7.93
290.993893,8.120413,7.93
135.210474,12.573324,7.93
192.080807,9.11163,7.93
325.281038,1.308477,7.93
47.893264,4.723265,7.93
316.034456,12.678647,7.93
294.398248,12.690144,7.93
299.327813,10.132258,7.93
13.492596,5.809154,7.93
303.046738,2.307178,7.93
4.819308,0.520573,7.93
203.684904,4.911313,7.93
84.567534,4.933959,7.93
212.411705,10.258541,7.93
128.355662,-0.308087,7.93
262.709383,1.578228,7.93
150.943907,12.122137,7.93
148.752404,-0.182261,7.93
103.576187,5.110133,7.93
264.019538,7.014832,7.93
16.210141,7.045937,7.93
274.857028,0.841947,7.93
290.048457,14.138749,7.93
156.743522,20.433654,7.93
318.799443,18.619219,7.93
247.671577,18.634104,7.93
120.827323,26.267676,7.93
307.099661,20.512472,7.93
171.613274,20.518111,7.93
102.841184,23.363786,7.93
239.463636,24.384952,7.93
230.923023,17.866965,7.93
279.588552,14.381006,7.93
301.275657,17.878722,7.93
19.067344,16.166548,7.93
210.489478,21.556121,7.93
351.855696,25.46781,7.93
118.731691,17.957497,7.93
100.787363,17.963204,7.93
109.29055,16.291714,7.93
283.366323,18.020898,7.93
236.593792,13.720752,7.93
98.902708,20.888792,7.93
125.701019,27.523784,7.93
288.565289,19.064012,7.93
289.033961,24.779147,7.93
125.003055,23.809324,7.93
212.424817,25.845987,7.93
197.780142,13.909968,7.93
293.70534,27.662683,7.93
334.333837,22.011145,7.93
12.200041,18.314091,7.93
199.394148,19.215171,7.93
77.745837,14.921794,7.93
157.399932,23.970736,7.93
282.565323,18.4034,7.93
258.699509,24.079234,7.93
157.940019,24.082207,7.93
293.858051,28.938275,7.93
208.345567,24.159881,7.93
135.711289,22.258552,7.93
283.788778,36.741711,7.93
320.28946,41.980281,7.93
294.055934,27.982667,7.93
287.738202,39.873434,7.93
256.997752,29.154243,7.93
22.464021,31.007336,7.93
286.948353,38.928207,7.93
100.168939,31.116656,7.93
288.496914,38.976841,7.93
1.711317,31.130423,7.93
288.40089,34.914543,7.93
196.968091,42.373929,7.93
195.587145,30.357569,7.93
45.924575,42.416375,7.93
238.089631,28.607397,7.93
103.407959,29.517889,7.93
114.574785,42.459755,7.93
129.454827,32.288621,7.93
64.952279,39.297928,7.93
271.626703,40.36097,7.93
148.119061,43.466271,7.93
9.434988,42.524816,7.93
161.238641,40.381747,7.93
232.529731,40.385374,7.93
247.776603,34.320314,7.93
251.895932,39.445735,7.93
91.01416,34.374356,7.93
267.031671,40.592159,7.93
5.132548,43.694279,7.93
55.231136,43.701993,7.93
256.763146,38.494521,7.93
65.157444,28.892011,7.93
98.674174,38.540164,7.93
296.932313,33.441721,7.93
255.403143,35.543289,7.93
255.721906,31.690197,7.93
140.847583,33.464008,7.93
77.230407,44.119718,7.93
26.512019,39.611258,7.93
349.303709,31.723743,7.93
247.300506,35.633814,7.93
103.801545,50.571989,7.93
112.06688,46.286096,7.93
19.069821,55.278904,7.93
28.108715,55.331598,7.93
17.915619,49.623871,7.93
91.269098,45.487924,7.93
340.408846,44.450705,7.93
135.404329,49.736822,7.93
348.454781,44.597909,7.93
213.923833,50.991226,7.93
334.095343,51.007328,7.93
104.22404,44.672786,7.93
333.647837,48.820648,7.93
216.032003,46.769712,7.93
311.382481,62.395912,7.93
1.492799,44.739381,7.93
202.022598,58.209277,7.93
12.164727,55.7987,7.93
105.564412,50.076941,7.93
110.23036,52.267942,7.93
34.466353,55.869747,7.93
332.367779,46.920807,7.93
22.957627,61.377184,7.93
209.64892,53.57916,7.93
227.987232,56.025156,7.93
259.460101,52.447114,7.93
31.547546,49.156332,7.93
231.91895,50.314909,7.93
2.468434,51.42302,7.93
245.285391,51.488551,7.93
35.904568,52.681706,7.93
201.72871,63.007874,7.93
324.514981,65.374342,7.93
271.337231,55.105364,7.93
342.540651,53.929293,7.93
350.543597,56.348224,7.93
250.088871,70.237574,7.93
309.725031,71.169008,7.93
40.461641,68.469633,7.93
284.635958,80.448346,7.93
37.843147,64.530931,7.93
159.027495,68.940066,7.93
69.912956,69.093786,7.93
206.027045,65.035573,7.93
161.326161,65.047706,7.93
127.356963,77.059489,7.93
248.625801,77.65395,7.93
311.655606,69.935705,7.93
157.812914,-68.968904,7.94
25.548189,-79.91278,7.94
43.091902,-67.307154,7.94
293.514373,-67.942436,7.94
327.506716,-62.873408,7.94
81.473509,-65.742228,7.94
147.763754,-64.251535,7.94
341.295941,-63.461618,7.94
277.258037,-78.608769,7.94
12.541258,-83.743899,7.94
119.038053,-71.985862,7.94
198.548024,-63.373737,7.94
28.533926,-69.516721,7.94
211.086924,-65.415987,7.94
35.721997,-72.713882,7.94
46.150574,-77.166032,7.94
204.087418,-63.145694,7.94
47.605037,-67.506174,7.94
93.802364,-77.052361,7.94
23.704733,-65.298996,7.94
49.901747,-71.441761,7.94
183.938604,-61.129926,7.94
130.199372,-56.167485,7.94
193.838478,-53.520052,7.94
204.667934,-61.739848,7.94
278.992525,-60.378834,7.94
246.594389,-53.432364,7.94
162.208943,-55.359425,7.94
188.326991,-53.3507,7.94
325.952977,-53.977243,7.94
204.052284,-55.257653,7.94
233.066687,-60.173212,7.94
92.200221,-59.465659,7.94
66.083178,-55.833927,7.94
238.981268,-58.683719,7.94
110.464317,-55.771093,7.94
166.119937,-53.108514,7.94
355.649796,-57.961682,7.94
85.302975,-58.498489,7.94
164.066684,-54.89553,7.94
338.8089,-49.991386,7.94
141.255696,-45.376361,7.94
136.492236,-49.234285,7.94
223.180108,-48.492988,7.94
111.763314,-43.183136,7.94
239.151484,-44.468189,7.94
70.902421,-48.304337,7.94
209.86799,-43.703046,7.94
307.839998,-44.378193,7.94
251.314811,-49.615891,7.94
154.872319,-45.646873,7.94
307.995848,-50.184977,7.94
305.951589,-50.837996,7.94
15.429464,-46.215615,7.94
353.137803,-50.115539,7.94
215.207843,-46.784267,7.94
105.617203,-38.059062,7.94
128.696833,-36.982416,7.94
267.495353,-41.379562,7.94
176.007487,-36.300528,7.94
287.165062,-39.960121,7.94
328.592479,-41.26606,7.94
348.731169,-39.177954,7.94
266.063136,-34.771265,7.94
286.95464,-32.580024,7.94
332.206925,-37.779405,7.94
139.895508,-32.932408,7.94
176.998989,-40.291521,7.94
179.21313,-38.849329,7.94
207.707362,-38.136824,7.94
174.200764,-37.039073,7.94
222.990031,-40.805839,7.94
154.2552,-29.66989,7.94
236.015504,-32.319769,7.94
278.927617,-28.038468,7.94
105.067431,-30.678623,7.94
9.195054,-24.500939,7.94
276.826706,-27.975634,7.94
118.946749,-27.113482,7.94
226.589637,-26.107383,7.94
69.735471,-27.911614,7.94
155.024441,-31.615801,7.94
251.207699,-27.456111,7.94
273.642381,-29.435643,7.94
31.230216,-28.358601,7.94
221.032248,-28.352901,7.94
154.604614,-26.500346,7.94
226.546118,-30.418347,7.94
276.065063,-28.255872,7.94
193.471874,-29.308171,7.94
75.337847,-31.393524,7.94
225.883042,-31.376228,7.94
138.44793,-28.090062,7.94
298.795116,-23.907631,7.94
287.599507,-21.312394,7.94
69.540359,-16.727416,7.94
258.145954,-15.163569,7.94
225.378943,-18.803245,7.94
184.988521,-15.062722,7.94
272.187147,-22.160681,7.94
207.130071,-22.155704,7.94
333.684842,-15.701567,7.94
276.610253,-18.086223,7.94
84.938999,-20.436875,7.94
209.118307,-19.232615,7.94
98.528944,-21.536118,7.94
113.987331,-14.710838,7.94
329.912331,-6.273687,7.94
28.655479,-6.271769,7.94
280.895094,-6.245931,7.94
302.623444,-6.16351,7.94
211.050359,-12.12979,7.94
348.423806,-10.31877,7.94
219.628878,-3.143464,7.94
58.444237,-12.733361,7.94
74.649025,-9.334294,7.94
2.376758,-10.187543,7.94
103.881492,-8.417504,7.94
325.091691,-6.813249,7.94
185.163604,-3.995191,7.94
5.693058,-9.230855,7.94
274.904891,-10.933469,7.94
96.31138,-10.931911,7.94
161.429628,-10.8664,7.94
94.031664,-2.882195,7.94
76.006595,-2.857568,7.94
230.039082,-13.191651,7.94
216.169867,-11.669654,7.94
165.515872,-9.860454,7.94
308.806168,-9.003721,7.94
65.542545,-4.676976,7.94
249.669545,-1.183808,7.94
61.040546,-1.175064,7.94
340.08632,-11.60522,7.94
248.530325,-10.677906,7.94
136.393332,-3.574345,7.94
188.865064,-3.546013,7.94
95.036,-8.83758,7.94
325.084477,-6.368862,7.94
292.558201,7.958866,7.94
290.445112,-1.839333,7.94
68.381989,1.022475,7.94
183.807959,4.525657,7.94
101.078051,2.80805,7.94
61.727051,8.191811,7.94
290.881766,-0.540582,7.94
102.000281,0.322052,7.94
176.81418,12.664454,7.94
193.873257,12.702154,7.94
123.056437,2.289222,7.94
111.36202,4.850796,7.94
17.311443,12.028882,7.94
269.82709,12.085862,7.94
256.87671,12.879436,7.94
243.73103,-0.260272,7.94
260.048429,9.460954,7.94
143.712949,0.657714,7.94
285.937379,5.069596,7.94
120.093875,3.248944,7.94
302.252968,13.015868,7.94
62.174599,0.782999,7.94
294.914401,7.843958,7.94
117.590258,10.506103,7.94
276.262268,14.144975,7.94
329.704128,15.053802,7.94
186.639269,7.893767,7.94
310.042177,10.572437,7.94
72.539493,10.604855,7.94
315.493255,13.32445,7.94
348.499261,24.233106,7.94
332.811562,17.73943,7.94
36.415674,19.554378,7.94
353.402809,22.328976,7.94
220.648085,20.491608,7.94
213.156891,22.375001,7.94
42.299609,18.72985,7.94
85.602577,20.612614,7.94
302.238824,23.414916,7.94
278.557949,14.468375,7.94
299.335971,19.797555,7.94
215.50671,19.805148,7.94
323.720627,18.917095,7.94
245.659558,21.756693,7.94
126.974377,18.068792,7.94
279.802302,18.073117,7.94
323.87195,18.967226,7.94
27.909351,16.398902,7.94
351.076551,18.982432,7.94
164.289837,21.804858,7.94
38.597787,19.984768,7.94
61.301075,27.609715,7.94
274.454869,15.699633,7.94
290.681167,24.92616,7.94
61.332609,22.057634,7.94
