ra,dec,b1mag
209.039664,25.918709,7.3
79.379804,20.131839,7.3
98.086231,15.706177,7.3
289.036212,26.868573,7.3
291.745301,21.106377,7.3
220.475972,21.123561,7.3
137.026652,14.04248,7.3
20.60302,22.086658,7.3
193.666732,22.107924,7.3
120.677902,14.94932,7.3
302.616862,25.049056,7.3
200.107106,17.580617,7.3
292.901568,26.986561,7.3
94.276182,15.850563,7.3
326.338273,26.999525,7.3
326.619981,22.174473,7.3
329.413858,20.302348,7.3
158.460182,20.304104,7.3
303.518967,22.224479,7.3
56.453401,23.147145,7.3
307.530397,19.430142,7.3
101.291702,30.825941,7.3
95.151479,25.189009,7.3
8.164775,23.193427,7.3
287.26827,34.600432,7.3
244.441548,31.80439,7.3
122.415667,35.702364,7.3
275.988678,38.739204,7.3
316.730342,38.741839,7.3
126.178224,42.005247,7.3
119.854469,34.679913,7.3
191.036815,35.768728,7.3
299.173674,30.947244,7.3
146.522663,39.838051,7.3
100.088634,40.969724,7.3
357.887715,42.082658,7.3
8.179999,38.843782,7.3
161.726227,43.026796,7.3
353.870406,31.01718,7.3
303.589733,42.104341,7.3
300.753221,28.306856,7.3
65.501018,39.933966,7.3
180.620484,43.084083,7.3
26.161187,36.938343,7.3
283.307254,38.931124,7.3
72.079476,29.23573,7.3
23.960185,33.835329,7.3
60.443956,39.989359,7.3
79.814026,34.890558,7.3
55.615145,32.939216,7.3
297.922396,31.141291,7.3
24.775296,41.161071,7.3
74.554152,40.056869,7.3
53.413146,38.013401,7.3
22.14316,42.267685,7.3
229.089044,37.069538,7.3
313.674986,37.073703,7.3
290.694246,30.271102,7.3
296.419438,36.088669,7.3
281.265537,35.008424,7.3
47.848795,38.069424,7.3
354.642342,35.033228,7.3
97.902831,32.166196,7.3
294.21747,30.32502,7.3
39.078726,40.204851,7.3
25.958939,32.192015,7.3
288.06167,32.252766,7.3
173.05219,36.247251,7.3
75.909413,37.268548,7.3
134.444043,38.258886,7.3
35.726213,41.479923,7.3
28.977005,37.277792,7.3
304.715439,38.279583,7.3
230.63469,34.229426,7.3
51.647464,28.715087,7.3
182.883784,34.258676,7.3
41.910856,29.678519,7.3
188.795587,36.425382,7.3
265.307416,41.654975,7.3
321.973662,35.409155,7.3
282.527907,33.351844,7.3
110.206622,29.734206,7.3
51.723764,43.655718,7.3
336.114152,35.433133,7.3
319.757434,29.743133,7.3
14.899261,32.492119,7.3
308.735493,41.717802,7.3
301.290748,38.47846,7.3
278.762786,39.530642,7.3
313.38893,31.626195,7.3
224.278561,35.490206,7.3
282.51368,29.815265,7.3
102.338899,43.759111,7.3
28.724103,40.702037,7.3
20.5479,31.706032,7.3
106.071232,37.563971,7.3
36.701761,35.614264,7.3
154.25369,47.308449,7.3
333.407893,49.471291,7.3
270.628578,44.233889,7.3
40.090838,52.804084,7.3
352.856432,49.507923,7.3
288.065456,47.374999,7.3
263.05663,46.330455,7.3
253.323139,47.416726,7.3
292.818139,47.481201,7.3
347.848168,50.771365,7.3
9.0644,48.555777,7.3
43.33781,48.569955,7.3
224.429004,44.466315,7.3
279.601335,60.711059,7.3
70.206424,57.879623,7.3
91.160038,46.585113,7.3
304.066544,51.998771,7.3
0.340108,60.839202,7.3
308.24602,49.841224,7.3
89.531293,59.393487,7.3
236.845218,44.598784,7.3
192.408477,48.740033,7.3
101.555142,59.443198,7.3
264.986816,56.870287,7.3
303.795619,55.656474,7.3
14.482444,52.136773,7.3
321.264037,58.084936,7.3
48.522221,59.56347,7.3
345.655764,59.605062,7.3
190.631745,56.998793,7.3
62.161452,53.36093,7.3
328.001886,55.791983,7.3
76.623772,61.169748,7.3
270.4904,47.884966,7.3
295.02311,55.907491,7.3
57.361289,57.122179,7.3
66.022668,53.49523,7.3
45.223034,52.352037,7.3
330.595622,55.946149,7.3
113.464654,51.314147,7.3
324.651637,53.580322,7.3
337.47283,52.41661,7.3
13.273431,57.219159,7.3
334.368013,49.126951,7.3
76.842769,50.305613,7.3
17.717684,49.164387,7.3
209.266182,62.792314,7.3
345.83911,58.563839,7.3
298.975298,47.090057,7.3
18.323324,62.828869,7.3
110.649289,62.865979,7.3
333.842173,50.400564,7.3
293.423378,49.262316,7.3
181.415403,62.933126,7.3
324.040627,50.502079,7.3
229.566282,58.794047,7.3
310.137005,55.106983,7.3
337.527101,49.356407,7.3
40.757737,48.265244,7.3
317.241134,47.271,7.3
209.42847,53.910068,7.3
45.017139,55.188093,7.3
333.219841,73.307199,7.3
340.814568,56.408332,7.3
349.112731,61.962946,7.3
2.136912,63.204036,7.3
215.282169,67.802916,7.3
343.410344,78.901883,7.3
10.106772,70.708233,7.3
189.330094,79.215477,7.3
51.018681,74.170992,7.3
134.695309,66.001363,7.3
32.23358,79.345945,7.3
48.3646,74.296351,7.3
83.509412,79.852733,7.3
81.914331,74.556718,7.3
17.634627,64.174559,7.3
50.224472,68.457007,7.3
185.096103,66.391178,7.3
27.47074,80.886461,7.3
253.230137,75.392819,7.3
41.667224,75.408044,7.3
300.584242,64.634427,7.3
190.13925,75.905843,7.3
232.462424,82.263602,7.3
118.23105,64.903654,7.3
63.584587,69.506706,7.3
254.10598,65.039242,7.3
83.731752,65.048545,7.3
105.087173,67.330601,7.3
271.49933,84.655893,7.3
336.286266,77.43235,7.3
279.349806,77.686818,7.3
207.314788,85.747799,7.3
148.720472,-86.910256,7.31
95.224144,-79.066719,7.31
49.790936,-65.728032,7.31
341.59691,-75.422162,7.31
261.367887,-66.390087,7.31
221.433202,-69.619246,7.31
327.183852,-65.502857,7.31
234.054281,-72.839324,7.31
249.165568,-77.34549,7.31
93.728196,-71.656009,7.31
31.422424,-71.606702,7.31
179.357878,-61.123431,7.31
202.006237,-61.062509,7.31
117.736785,-59.646219,7.31
150.912396,-60.199824,7.31
102.065824,-57.655829,7.31
268.68468,-55.89843,7.31
232.643102,-58.107563,7.31
127.182059,-60.122576,7.31
202.098904,-55.779922,7.31
78.817347,-52.665281,7.31
76.686009,-59.877848,7.31
19.835123,-53.636366,7.31
128.648684,-44.270278,7.31
116.682849,-48.112124,7.31
136.661795,-43.491977,7.31
169.582522,-48.787417,7.31
116.537935,-51.550739,7.31
181.886406,-45.581158,7.31
110.257033,-50.854243,7.31
163.420974,-51.499212,7.31
273.611031,-47.95442,7.31
0.135234,-40.690474,7.31
81.329589,-34.847434,7.31
96.458157,-38.935567,7.31
313.309818,-36.513931,7.31
119.286037,-33.249903,7.31
280.112719,-28.068907,7.31
273.249011,-30.533851,7.31
280.280958,-30.482667,7.31
93.757036,-29.365377,7.31
283.59491,-24.768989,7.31
106.761787,-25.780864,7.31
233.817109,-25.734169,7.31
274.442617,-26.76978,7.31
184.556948,-20.840399,7.31
187.790468,-19.594158,7.31
72.684946,-18.90007,7.31
312.090793,-22.740709,7.31
87.302128,-19.399885,7.31
29.727376,-21.132686,7.31
349.919365,-15.782301,7.31
146.573081,-22.652555,7.31
154.417153,-21.588863,7.31
240.779417,-19.840714,7.31
1.604044,-18.038252,7.31
89.647672,-21.543894,7.31
216.839047,-14.838779,7.31
117.148237,-22.009246,7.31
192.619195,-13.034671,7.31
183.957895,-13.8167,7.31
229.383673,-10.5006,7.31
158.855565,-5.361819,7.31
80.340349,-14.555377,7.31
132.109164,-2.520901,7.31
188.01854,-1.772358,7.31
350.314013,-6.19246,7.31
255.306158,-7.028112,7.31
279.985247,-11.107194,7.31
177.31362,-6.894861,7.31
310.614162,-2.326904,7.31
318.375459,-5.911506,7.31
160.7022,-2.183756,7.31
96.412176,-4.832296,7.31
216.14938,-14.081461,7.31
87.840094,-11.646207,7.31
226.116781,-8.046923,7.31
117.627603,-3.597718,7.31
356.711698,-8.89693,7.31
256.347693,3.43861,7.31
283.620674,10.632515,7.31
166.646505,1.880277,7.31
17.232754,9.730506,7.31
151.268641,7.990872,7.31
155.514233,-0.751537,7.31
330.853269,5.440668,7.31
79.420746,7.353344,7.31
25.35522,9.072983,7.31
271.166967,3.779089,7.31
101.63688,9.204206,7.31
226.616168,3.009066,7.31
322.299568,11.952909,7.31
138.345306,5.815525,7.31
166.805311,10.212233,7.31
197.281002,3.144508,7.31
144.91498,3.195319,7.31
126.583964,2.490044,7.31
16.524067,3.274671,7.31
106.009521,5.131974,7.31
294.389348,-0.129271,7.31
236.557154,6.111163,7.31
149.687144,6.114689,7.31
143.134814,7.063436,7.31
65.684051,15.056078,7.31
88.652715,11.485474,7.31
293.321883,20.413002,7.31
167.715424,21.335557,7.31
87.967048,19.521369,7.31
107.286326,19.546621,7.31
106.039728,18.668801,7.31
238.002299,15.235925,7.31
344.526739,21.513175,7.31
156.688401,13.626424,7.31
118.705549,18.100219,7.31
85.619895,18.987634,7.31
125.367249,21.909333,7.31
60.15432,13.892211,7.31
192.978371,19.172189,7.31
213.859918,27.734105,7.31
185.264128,25.031657,7.31
74.197942,16.734293,7.31
294.264221,28.023639,7.31
29.002949,43.060936,7.31
330.997972,28.348402,7.31
83.832035,43.239353,7.31
52.788072,39.147733,7.31
274.451649,40.303535,7.31
196.444801,39.604369,7.31
29.69355,36.602776,7.31
51.349665,31.731098,7.31
76.244317,41.88042,7.31
282.629339,42.912145,7.31
308.810301,44.409065,7.31
47.88213,60.63512,7.31
5.763138,44.525238,7.31
17.812204,46.629827,7.31
9.084339,44.638892,7.31
352.849121,59.46246,7.31
96.909668,48.776858,7.31
326.915788,59.700374,7.31
359.446749,57.139723,7.31
332.747745,49.04768,7.31
310.731093,49.052777,7.31
101.586306,50.380405,7.31
313.421904,61.775984,7.31
26.048402,61.849802,7.31
38.877964,63.243248,7.31
271.140714,63.796244,7.31
259.81226,79.305354,7.31
28.64266,68.151222,7.31
145.21616,75.430527,7.31
354.953086,75.751546,7.31
229.407951,69.154846,7.31
51.938211,83.528317,7.31
112.800319,76.954637,7.31
71.531616,84.029756,7.31
168.626567,85.640132,7.31
208.865386,69.935121,7.31
4.825459,73.122578,7.31
123.676936,-73.807133,7.32
151.306857,-79.062239,7.32
113.907398,-75.544232,7.32
266.434425,-68.647593,7.32
24.603907,-83.247765,7.32
93.914474,-66.29227,7.32
73.366574,-72.764822,7.32
187.379611,-66.860486,7.32
321.351254,-72.595411,7.32
122.236277,-68.991604,7.32
225.187201,-59.811774,7.32
342.798712,-59.097361,7.32
105.510658,-57.315769,7.32
132.11267,-58.226942,7.32
294.960431,-58.153127,7.32
56.068531,-54.477824,7.32
122.18523,-60.625813,7.32
157.397391,-57.966381,7.32
161.552686,-61.941663,7.32
175.028659,-61.185743,7.32
238.177748,-54.241746,7.32
122.567006,-49.03492,7.32
148.57562,-42.917102,7.32
164.892719,-43.501607,7.32
78.091708,-51.550119,7.32
247.207861,-44.812614,7.32
123.325808,-36.341738,7.32
143.738307,-34.367401,7.32
67.723811,-36.876176,7.32
99.261182,-41.249897,7.32
137.030131,-37.358853,7.32
210.174513,-41.87555,7.32
218.68371,-35.463482,7.32
112.321404,-34.171415,7.32
136.487441,-36.095887,7.32
217.610191,-40.476145,7.32
127.774708,-39.060963,7.32
253.522076,-41.079475,7.32
100.904821,-37.773772,7.32
67.557644,-38.988883,7.32
115.127139,-33.426177,7.32
273.500115,-32.44871,7.32
136.824375,-38.817623,7.32
115.912677,-41.467677,7.32
308.176701,-28.595443,7.32
176.859212,-31.254772,7.32
169.859934,-28.475714,7.32
326.135354,-24.910554,7.32
126.943639,-24.891517,7.32
272.503183,-27.83318,7.32
313.296031,-31.515081,7.32
82.198624,-24.261069,7.32
125.924857,-30.392069,7.32
273.456549,-27.336357,7.32
186.917278,-24.727327,7.32
279.401622,-30.840012,7.32
124.371247,-26.302003,7.32
8.092405,-24.64623,7.32
162.270364,-30.750659,7.32
101.184764,-19.052979,7.32
98.713272,-19.646657,7.32
154.389464,-23.876275,7.32
66.992092,-17.841013,7.32
114.536295,-16.044307,7.32
77.001498,-20.121261,7.32
292.671081,-18.323488,7.32
90.853964,-21.790351,7.32
33.016852,-17.728531,7.32
29.806016,-15.122256,7.32
243.296451,-15.116964,7.32
35.576654,-16.507157,7.32
103.800076,-15.703483,7.32
306.518564,-14.980181,7.32
175.94599,-21.038297,7.32
76.151929,-14.947423,7.32
141.215959,-15.638485,7.32
122.3192,-15.570159,7.32
269.675668,-16.857523,7.32
247.825801,-7.920855,7.32
73.087058,-7.709329,7.32
121.609675,-2.393829,7.32
112.473288,-14.358196,7.32
57.980989,-11.968093,7.32
212.737711,-5.973927,7.32
324.229475,-10.174506,7.32
35.457183,-14.284527,7.32
177.761418,-13.323254,7.32
165.630194,-9.99485,7.32
17.67924,-4.842179,7.32
115.902862,-1.348214,7.32
272.439047,-11.724692,7.32
106.747261,-5.471643,7.32
151.301349,-3.517356,7.32
227.836087,-11.471467,7.32
220.804478,1.824715,7.32
268.624293,-3.462455,7.32
192.585534,6.227152,7.32
75.685638,3.457704,7.32
281.504619,9.81837,7.32
128.63187,-0.726072,7.32
72.164331,3.649282,7.32
121.558371,1.177377,7.32
231.087682,-0.544117,7.32
176.255768,-0.517848,7.32
209.507081,7.463329,7.32
63.484824,9.264152,7.32
93.552396,3.902273,7.32
245.580377,3.084998,7.32
123.633206,10.188309,7.32
280.98354,12.168708,7.32
92.92283,7.778626,7.32
74.247062,3.28606,7.32
286.88826,18.562541,7.32
164.089605,23.250646,7.32
102.313901,22.310806,7.32
224.346657,25.323655,7.32
274.13141,23.398608,7.32
318.966723,19.714246,7.32
251.259546,23.717701,7.32
83.499962,15.584546,7.32
166.900832,13.85882,7.32
8.958827,16.569475,7.32
104.632867,19.221954,7.32
157.1098,15.755816,7.32
142.895698,20.270656,7.32
295.056201,26.995327,7.32
49.237473,23.126761,7.32
318.240155,30.809514,7.32
116.842942,33.564344,7.32
253.729886,28.137131,7.32
299.509927,40.926842,7.32
284.276546,38.798459,7.32
269.285732,36.86039,7.32
7.854524,38.980587,7.32
304.879695,32.047217,7.32
348.745809,41.142421,7.32
167.14898,36.010831,7.32
283.559829,41.225794,7.32
282.012083,37.073941,7.32
22.831353,29.413089,7.32
287.054946,39.154881,7.32
312.665204,42.381991,7.32
289.907663,40.267162,7.32
88.717336,36.248551,7.32
134.164298,33.257759,7.32
52.815331,41.726456,7.32
294.070441,33.461402,7.32
246.891112,47.341705,7.32
170.236484,51.761191,7.32
85.909044,55.328909,7.32
134.299095,50.741731,7.32
299.756671,57.809468,7.32
3.335575,49.723376,7.32
54.018956,46.584483,7.32
84.372804,44.589691,7.32
332.189976,61.022418,7.32
76.478439,50.046022,7.32
178.666417,48.933128,7.32
221.760519,59.710273,7.32
27.314944,47.891197,7.32
1.565411,58.437028,7.32
254.202946,61.475118,7.32
144.753026,58.548183,7.32
290.740396,55.06834,7.32
58.174371,65.531556,7.32
52.922311,78.014468,7.32
19.018352,61.907445,7.32
155.836572,78.342736,7.32
245.411919,70.497577,7.32
351.8564,63.929359,7.32
200.379117,63.950413,7.32
275.081747,64.202989,7.32
101.755212,80.242256,7.32
230.133522,81.043188,7.32
320.855252,65.034049,7.32
342.891078,85.046376,7.32
189.861079,73.001501,7.32
340.388673,77.615219,7.32
174.287298,85.617323,7.32
105.272686,-65.706501,7.33
108.073469,-67.782746,7.33
275.524746,-63.381592,7.33
92.991362,-75.083892,7.33
334.120817,-63.338256,7.33
1.127285,-72.89732,7.33
331.160127,-64.728337,7.33
57.158136,-70.359719,7.33
213.908609,-63.114009,7.33
172.606572,-59.627316,7.33
230.135491,-59.543773,7.33
239.419964,-60.200258,7.33
46.1793,-60.196563,7.33
182.774465,-56.401356,7.33
76.892684,-54.989011,7.33
24.473235,-60.511527,7.33
13.562288,-57.403107,7.33
316.094983,-43.085542,7.33
215.176905,-52.325874,7.33
132.264006,-43.76121,7.33
156.9444,-45.098797,7.33
87.055254,-48.918548,7.33
279.257854,-48.209257,7.33
322.310315,-50.316844,7.33
349.501815,-48.113037,7.33
345.197806,-49.451591,7.33
252.651238,-50.044304,7.33
309.760502,-49.331425,7.33
207.497199,-32.665171,7.33
166.965894,-38.407419,7.33
20.760286,-37.702379,7.33
274.055196,-35.240901,7.33
356.637053,-41.58188,7.33
100.295694,-34.510727,7.33
227.248864,-36.432641,7.33
182.717862,-28.067888,7.33
297.792654,-27.47196,7.33
167.632675,-25.996091,7.33
67.593369,-30.444076,7.33
308.078909,-24.870461,7.33
176.832989,-25.961473,7.33
142.492632,-28.242984,7.33
326.920446,-27.750941,7.33
284.527232,-30.82504,7.33
275.3511,-29.221464,7.33
271.242454,-24.680814,7.33
202.111,-25.212831,7.33
273.80393,-30.209394,7.33
306.631923,-17.377712,7.33
140.876121,-16.666245,7.33
166.636974,-21.166877,7.33
240.556484,-22.687561,7.33
266.074129,-23.678988,7.33
349.28792,-18.165829,7.33
310.665721,-18.109674,7.33
154.472459,-21.026298,7.33
184.828388,-16.273862,7.33
106.644557,-22.014711,7.33
70.39152,-14.687855,7.33
352.030272,-12.212327,7.33
347.602984,-7.811994,7.33
103.786326,-2.48125,7.33
195.553523,-12.108918,7.33
47.575392,-1.694713,7.33
127.60516,-13.468454,7.33
33.425943,-3.032027,7.33
348.450993,-13.394604,7.33
307.732403,-10.035401,7.33
79.926012,-4.877294,7.33
102.434538,-1.339932,7.33
69.548209,-13.258301,7.33
58.499184,-12.449307,7.33
83.975327,-5.62842,7.33
150.735025,-5.617894,7.33
332.142257,-11.613541,7.33
118.883686,-10.662264,7.33
135.494955,2.671204,7.33
194.110698,-0.954609,7.33
207.213355,9.713286,7.33
122.158395,1.895119,7.33
319.007371,10.685571,7.33
186.503513,2.042004,7.33
254.212974,6.50133,7.33
292.168154,3.69395,7.33
201.606491,5.708727,7.33
315.762919,1.531861,7.33
179.437912,6.974628,7.33
235.554467,7.823335,7.33
331.639804,5.194701,7.33
280.456899,12.255581,7.33
327.463584,5.212995,7.33
53.21282,5.254596,7.33
32.846453,21.377346,7.33
52.200689,20.624083,7.33
295.045729,17.89925,7.33
1.844014,26.4506,7.33
14.610149,24.52208,7.33
125.471851,13.624103,7.33
247.100683,15.431299,7.33
48.103716,16.516734,7.33
246.977654,25.984351,7.33
302.087583,20.219909,7.33
297.673114,22.112882,7.33
224.706785,25.047983,7.33
317.978392,23.08054,7.33
272.682775,18.504391,7.33
335.866467,17.655975,7.33
13.399344,29.080226,7.33
340.741527,27.988627,7.33
239.601197,37.827478,7.33
269.607034,36.874807,7.33
294.878655,31.940311,7.33
271.797779,34.825263,7.33
118.78454,28.384181,7.33
89.821067,40.033381,7.33
239.628186,36.022148,7.33
294.423971,32.141835,7.33
270.626533,43.268598,7.33
13.456893,28.558214,7.33
3.839789,28.587169,7.33
98.997101,32.290714,7.33
23.064788,38.271935,7.33
187.75307,31.423833,7.33
318.400425,45.168756,7.33
182.028998,39.655497,7.33
312.280887,42.954928,7.33
10.591063,43.937378,7.33
141.048754,60.44711,7.33
278.609583,57.801823,7.33
223.64019,46.593739,7.33
287.549826,44.559977,7.33
174.352322,62.196373,7.33
350.697477,51.047625,7.33
244.524323,62.423288,7.33
126.980244,53.457239,7.33
209.109111,49.012419,7.33
303.401356,53.659319,7.33
216.224109,62.936287,7.33
328.127921,55.039849,7.33
126.581421,70.128069,7.33
230.754781,63.130296,7.33
262.582007,63.777504,7.33
225.745429,65.778278,7.33
273.893518,79.064899,7.33
0.453779,66.306032,7.33
355.306151,75.582495,7.33
39.392642,69.05684,7.33
348.006579,64.719234,7.33
105.66978,69.208212,7.33
213.998727,64.853188,7.33
306.535359,69.326707,7.33
212.360433,69.590443,7.33
218.323725,85.938396,7.33
353.1175,-63.655007,7.34
152.487608,-66.597619,7.34
194.140559,-64.360885,7.34
265.611813,-73.392793,7.34
270.2769,-78.380331,7.34
339.382027,-65.565852,7.34
99.410519,-70.603748,7.34
150.839561,-82.508222,7.34
238.869863,-77.732254,7.34
178.334505,-65.40441,7.34
248.673979,-66.014093,7.34
352.990156,-80.827841,7.34
289.287862,-61.814319,7.34
204.940541,-54.148141,7.34
104.350044,-56.101304,7.34
99.930543,-53.451368,7.34
174.407948,-60.983146,7.34
173.937308,-61.578061,7.34
314.045512,-55.222561,7.34
166.515999,-58.687735,7.34
28.537012,-57.918976,7.34
144.631305,-59.175195,7.34
115.239422,-43.18459,7.34
275.047763,-45.922247,7.34
152.464622,-45.194362,7.34
18.586542,-50.41634,7.34
94.187514,-43.643969,7.34
280.102125,-52.200823,7.34
118.709864,-45.664103,7.34
336.092511,-48.859802,7.34
119.792751,-51.46592,7.34
322.550028,-44.074641,7.34
188.18224,-45.459742,7.34
39.945566,-35.024312,7.34
123.344392,-36.310418,7.34
205.127643,-34.3582,7.34
229.429767,-39.811993,7.34
170.589508,-39.104944,7.34
267.371241,-35.378103,7.34
299.404798,-37.745053,7.34
71.755056,-38.308929,7.34
113.354955,-33.399902,7.34
110.209811,-32.476681,7.34
232.089589,-37.629356,7.34
106.956629,-35.814471,7.34
162.480489,-35.80447,7.34
120.1742,-40.19688,7.34
150.772648,-39.423499,7.34
4.135268,-32.760428,7.34
239.909451,-29.632557,7.34
31.31787,-28.558204,7.34
163.96335,-31.786306,7.34
17.513704,-26.193742,7.34
262.114888,-29.058593,7.34
273.553727,-30.650041,7.34
274.483304,-27.538674,7.34
122.289525,-31.646434,7.34
31.318626,-28.378257,7.34
155.049821,-31.58293,7.34
307.024644,-29.374034,7.34
58.899109,-25.927175,7.34
131.116398,-32.020928,7.34
37.391739,-24.103961,7.34
15.139369,-25.74915,7.34
70.378956,-23.97644,7.34
247.496656,-25.147789,7.34
221.616703,-22.404037,7.34
110.70341,-16.726245,7.34
214.424082,-21.828846,7.34
325.144874,-18.895644,7.34
46.380821,-16.608226,7.34
104.394667,-23.157871,7.34
18.726356,-15.818806,7.34
267.913019,-23.677448,7.34
54.104184,-19.376707,7.34
264.168895,-18.153736,7.34
169.446236,-22.145862,7.34
203.854543,-22.618896,7.34
83.740395,-21.067673,7.34
170.441529,-22.105248,7.34
276.598714,-15.630191,7.34
281.159236,-20.971159,7.34
304.011625,-16.295683,7.34
216.889172,-21.99189,7.34
300.38667,-16.868998,7.34
245.572458,-8.741634,7.34
185.462976,-4.386404,7.34
128.323324,-5.327921,7.34
107.836865,-10.428828,7.34
172.999087,-1.78238,7.34
245.636341,-4.249244,7.34
89.422682,-6.094661,7.34
66.432294,-5.153075,7.34
103.976043,-1.585366,7.34
197.442715,-7.655407,7.34
148.80668,-11.034347,7.34
54.727298,-1.525484,7.34
199.74433,-12.648089,7.34
197.116306,-11.762778,7.34
315.781707,-1.308571,7.34
214.273021,-5.739305,7.34
223.464213,-9.085949,7.34
126.048845,-5.679266,7.34
276.125017,-8.175026,7.34
81.255011,-2.815468,7.34
86.131948,-4.695765,7.34
15.257317,-4.6484,7.34
88.780099,-9.809972,7.34
173.064596,-12.396569,7.34
72.877451,-3.659536,7.34
287.512359,-7.277817,7.34
191.824812,-12.278937,7.34
198.338647,-3.494562,7.34
324.333348,-11.460709,7.34
73.613557,-5.420623,7.34
136.624217,-2.599657,7.34
121.204809,-5.411757,7.34
147.831539,-1.858421,7.34
109.151785,1.878767,7.34
297.162458,-1.826486,7.34
296.42198,-0.696645,7.34
323.246429,12.539599,7.34
304.582624,3.680636,7.34
111.000081,10.906259,7.34
96.00512,9.171559,7.34
252.959565,3.022916,7.34
274.309872,5.753585,7.34
88.539713,10.244421,7.34
9.80527,3.133925,7.34
334.374024,5.144184,7.34
175.173146,8.672196,7.34
112.397654,7.840483,7.34
286.429089,4.278521,7.34
89.614914,7.860551,7.34
182.756442,8.717533,7.34
50.140444,12.346596,7.34
112.003818,26.227518,7.34
320.158941,26.250131,7.34
90.415527,16.934136,7.34
254.963435,17.806145,7.34
122.503777,17.016492,7.34
328.208367,13.488834,7.34
111.953665,27.292478,7.34
319.633198,17.987928,7.34
350.167104,19.840793,7.34
250.388101,18.921508,7.34
341.760446,17.233052,7.34
297.878778,27.460233,7.34
183.614628,23.661217,7.34
44.793322,19.989838,7.34
37.883365,27.569257,7.34
168.601812,20.030834,7.34
122.954952,16.523863,7.34
320.345335,22.889328,7.34
38.050615,22.006987,7.34
56.851692,23.914689,7.34
250.910517,32.692307,7.34
139.748988,35.682471,7.34
189.413035,38.684374,7.34
99.520261,30.889661,7.34
80.01913,39.789505,7.34
203.09161,36.818209,7.34
195.954414,31.001464,7.34
308.376618,32.907717,7.34
268.012727,33.888208,7.34
131.380056,28.445307,7.34
3.778243,33.030459,7.34
331.780256,30.317795,7.34
295.804169,29.491169,7.34
322.499159,41.510451,7.34
320.823037,39.349656,7.34
342.411529,42.630995,7.34
151.06699,32.452447,7.34
54.48444,37.430888,7.34
7.336985,28.827786,7.34
314.354218,41.689571,7.34
114.857545,40.671337,7.34
135.579032,38.656606,7.34
288.473132,48.349285,7.34
52.34209,49.508762,7.34
256.357329,46.355812,7.34
251.715219,55.409979,7.34
100.7166,56.69308,7.34
309.450609,60.756011,7.34
78.283644,44.566988,7.34
272.161855,57.979683,7.34
107.881421,55.612519,7.34
63.593353,54.524221,7.34
142.659641,44.769407,7.34
118.117616,57.017646,7.34
20.268156,54.62871,7.34
0.037337,46.939997,7.34
277.345172,45.981966,7.34
90.783189,47.987836,7.34
3.188483,57.227541,7.34
336.350553,50.401517,7.34
56.917019,51.528827,7.34
216.932082,49.396497,7.34
112.099669,61.877551,7.34
18.649155,49.429644,7.34
134.594537,78.145729,7.34
259.728077,63.72273,7.34
229.547543,78.393998,7.34
141.547785,70.349411,7.34
199.017208,65.691836,7.34
71.437524,63.259715,7.34
35.152263,63.873951,7.34
315.403835,68.163267,7.34
317.712584,66.709494,7.34
273.55109,64.752353,7.34
258.810326,67.388248,7.34
68.651209,84.472378,7.34
328.284603,69.696564,7.34
131.486689,73.292557,7.34
114.402139,-65.917033,7.35
57.579393,-75.895614,7.35
297.346604,-73.523146,7.35
336.165876,-65.621435,7.35
108.316108,-64.873491,7.35
247.480526,-75.206142,7.35
261.932048,-63.263674,7.35
26.656857,-74.738742,7.35
210.598105,-67.535283,7.35
205.278955,-62.499361,7.35
357.639147,-69.092793,7.35
215.570556,-69.085272,7.35
181.016982,-64.538943,7.35
191.251741,-69.029962,7.35
325.942546,-57.368411,7.35
179.588183,-59.755235,7.35
183.750849,-56.103615,7.35
316.142613,-58.933176,7.35
161.187613,-59.565191,7.35
250.230319,-58.868771,7.35
187.815039,-52.792351,7.35
290.915222,-55.935482,7.35
128.148311,-55.123558,7.35
358.932231,-53.818824,7.35
55.081525,-43.240817,7.35
67.611218,-43.212722,7.35
199.679831,-49.878283,7.35
272.364567,-45.938382,7.35
72.131801,-49.792752,7.35
120.224201,-43.060129,7.35
116.666325,-50.997264,7.35
253.742791,-50.189181,7.35
55.595011,-50.795785,7.35
143.68855,-52.028254,7.35
57.455572,-42.727559,7.35
120.723243,-33.153557,7.35
211.947563,-34.949463,7.35
39.47194,-33.67725,7.35
220.128486,-40.608077,7.35
177.945729,-41.247373,7.35
314.871437,-33.616597,7.35
28.36241,-33.564656,7.35
351.110871,-37.20094,7.35
269.985132,-33.408329,7.35
200.8468,-39.627952,7.35
346.466815,-35.853071,7.35
144.948046,-40.822484,7.35
62.685016,-25.096071,7.35
336.544204,-28.012548,7.35
304.906202,-31.729472,7.35
176.621778,-24.484401,7.35
106.789986,-29.539546,7.35
51.097978,-31.126747,7.35
278.878135,-30.010571,7.35
74.638424,-28.887741,7.35
324.544101,-25.445153,7.35
24.035535,-29.907552,7.35
72.483973,-30.97055,7.35
318.328519,-24.846014,7.35
106.185212,-31.945453,7.35
256.192921,-31.362803,7.35
273.726947,-30.206852,7.35
133.401471,-17.359229,7.35
110.852115,-20.230328,7.35
296.169101,-23.264166,7.35
45.201747,-20.693735,7.35
334.229363,-20.025484,7.35
81.79172,-16.523761,7.35
311.625561,-22.163991,7.35
358.410352,-20.517608,7.35
188.479309,-17.078232,7.35
